"Project.Name","User.Email","Plate.Name","Well","NCBITaxId","Sample.Name","Concentration.ng.ul.","Volume.ul.","Experimental.Condition","Tissue.Type","Within.plate.num","rowname","plate.order","rep","done_box_number","Extraction_day_1_date","Tube_number","QC_pass","initial.conc","dilution.H2O","dilution.sample"
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B07","4577","19A0048",207,"20","Experimental","Kernel",50,"434",416,"1",3,2020-06-28,2,TRUE,593.044,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","C07","4577","19A0011",235,"20","Experimental","Kernel",51,"435",417,"1",4,2020-07-02,9,TRUE,1179.784,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","D07","4577","19A0308",227,"20","Experimental","Kernel",52,"436",418,"1",1,2020-03-15,3,TRUE,2274.226,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","E07","4577","19A0001",263,"20","Experimental","Kernel",53,"437",419,"1",1,2020-03-15,10,TRUE,2637.961,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","F07","4577","19A0307",232,"20","Experimental","Kernel",54,"438",420,"1",6,2020-07-08,22,TRUE,929.484,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","G07","4577","19A0396",225,"20","Experimental","Kernel",55,"439",421,"2",6,2020-07-16,24,TRUE,563.497,12,8
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","H07","4577","19A0459",233,"20","Experimental","Kernel",56,"440",422,"2",7,2020-07-20,18,TRUE,933.599,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A08","4577","19A0152",212,"20","Experimental","Kernel",57,"441",423,"1",3,2020-06-28,8,TRUE,851.922,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B08","1","Neg_Control",0,"20","Neg_Control",NA,58,"442",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","C08","4577","19A0451",243,"20","Experimental","Kernel",59,"443",424,"1",4,2020-07-01,9,TRUE,973.549,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","D08","4577","19A0120",227,"20","Experimental","Kernel",60,"444",425,"2",6,2020-07-19,9,TRUE,911.93,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","E08","4577","19A0130",208,"20","Experimental","Kernel",61,"445",426,"1",3,2020-06-28,17,TRUE,696.299,14,6
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","F08","4577","19A0429",218,"20","Experimental","Kernel",62,"446",427,"1",6,2020-07-16,10,TRUE,624.345,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","G08","4577","19A0166",212,"20","Experimental","Kernel",63,"447",428,"1",2,2020-06-21,7,TRUE,472.198,11,9
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","H08","4577","Pos_Control",200,"20","Pos_Control","Kernel",64,"448",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A09","4577","19A0263",217,"20","Experimental","Kernel",65,"449",429,"1",4,2020-07-02,11,TRUE,1450.523,17,3
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B09","4577","19A0064",232,"20","Experimental","Kernel",66,"450",430,"1",5,2020-07-05,20,TRUE,665.271,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","C09","4577","19A0363",231,"20","Experimental","Kernel",67,"451",431,"2",7,2020-07-21,18,TRUE,927.136,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","D09","4577","19A0377",235,"20","Experimental","Kernel",68,"452",432,"1",4,2020-07-02,20,TRUE,940.511,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","E09","4577","19A0097",223,"20","Experimental","Kernel",69,"453",433,"1",5,2020-07-07,11,TRUE,1116.474,16,4
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","F09","4577","19A0385",219,"20","Experimental","Kernel",70,"454",434,"1",1,2020-03-12,12,TRUE,2199.672,18,2
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","G09","4577","19A0417",231,"20","Experimental","Kernel",71,"455",435,"1",3,2020-06-30,3,TRUE,661.731,13,7
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","H09","4577","19A0416",212,"20","Experimental","Kernel",72,"456",436,"1",4,2020-07-02,14,TRUE,386.361,9,11
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","A10","4577","19A0275",222,"20","Experimental","Kernel",73,"457",437,"1",5,2020-07-07,21,TRUE,888.232,15,5
"SweetCornRNAseqExp","jmh579@cornell.edu","SC_RNA_05","B10","4577","19A0135",226,"20","Experimental","Kernel",74,"458",438,"1",5,2020-07-06,9,TRUE,753.954,14,6
